Timestamp,Actor,Role,Action,Object_Instance,Object_Type,Topic,Course_ID
2015-10-20 21:21,133,student,view,7,wiki,Topic 7,curso4,
2015-10-20 24:55,133,student,view,7,link,Topic 7,curso4,
2015-10-20 23:25,133,student,view,7,video,Topic 7,curso4,
2015-10-20 20:40,133,student,view,7,video,Topic 7,curso4,
2015-10-20 11:30,134,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 01:45,134,student,view,7,wiki,Topic 7,curso4,
2015-10-20 16:37,134,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 17:39,134,student,view,7,wiki,Topic 7,curso4,
2015-10-20 05:43,134,student,view,7,link,Topic 7,curso4,
2015-10-20 08:43,134,student,view,7,video,Topic 7,curso4,
2015-10-20 07:06,134,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 07:29,134,student,view,7,wiki,Topic 7,curso4,
2015-10-20 18:48,134,student,view,7,link,Topic 7,curso4,
2015-10-20 12:10,134,student,view,7,video,Topic 7,curso4,
2015-10-20 03:48,134,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 11:15,134,student,view,7,wiki,Topic 7,curso4,
2015-10-20 18:06,134,student,view,7,video,Topic 7,curso4,
2015-10-20 21:29,134,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 22:26,134,student,view,7,wiki,Topic 7,curso4,
2015-10-20 22:02,134,student,view,7,video,Topic 7,curso4,
2015-10-20 08:50,134,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 07:21,134,student,view,7,wiki,Topic 7,curso4,
2015-10-20 07:45,134,student,view,7,link,Topic 7,curso4,
2015-10-20 12:59,134,student,view,7,video,Topic 7,curso4,
2015-10-20 23:30,134,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 02:56,134,student,view,7,wiki,Topic 7,curso4,
2015-10-20 14:60,134,student,view,7,link,Topic 7,curso4,
2015-10-20 00:01,134,student,view,7,video,Topic 7,curso4,
2015-10-20 11:00,134,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 07:20,134,student,view,7,link,Topic 7,curso4,
2015-10-20 11:56,134,student,view,7,video,Topic 7,curso4,
2015-10-20 02:24,134,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 21:55,134,student,view,7,wiki,Topic 7,curso4,
2015-10-20 18:04,134,student,view,7,link,Topic 7,curso4,
2015-10-20 13:49,134,student,view,7,video,Topic 7,curso4,
2015-10-20 10:44,135,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 08:09,135,student,view,7,wiki,Topic 7,curso4,
2015-10-20 23:43,135,student,view,7,link,Topic 7,curso4,
2015-10-20 00:04,135,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 02:40,135,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 19:53,135,student,view,7,wiki,Topic 7,curso4,
2015-10-20 21:07,135,student,view,7,link,Topic 7,curso4,
2015-10-20 04:55,135,student,view,7,video,Topic 7,curso4,
2015-10-20 08:03,135,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 01:11,135,student,view,7,wiki,Topic 7,curso4,
2015-10-20 24:32,135,student,view,7,link,Topic 7,curso4,
2015-10-20 06:18,135,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 14:48,135,student,view,7,wiki,Topic 7,curso4,
2015-10-20 11:48,135,student,view,7,link,Topic 7,curso4,
2015-10-20 00:44,135,student,view,7,video,Topic 7,curso4,
2015-10-20 15:17,135,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 01:31,135,student,view,7,wiki,Topic 7,curso4,
2015-10-20 24:44,135,student,view,7,link,Topic 7,curso4,
2015-10-20 24:24,135,student,view,7,video,Topic 7,curso4,
2015-10-20 17:22,135,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 12:06,135,student,view,7,wiki,Topic 7,curso4,
2015-10-20 07:26,135,student,view,7,video,Topic 7,curso4,
2015-10-20 24:11,135,student,view,7,wiki,Topic 7,curso4,
2015-10-20 22:53,135,student,view,7,link,Topic 7,curso4,
2015-10-20 12:32,135,student,view,7,video,Topic 7,curso4,
2015-10-20 17:14,135,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 07:01,135,student,view,7,wiki,Topic 7,curso4,
2015-10-20 10:31,135,student,view,7,link,Topic 7,curso4,
2015-10-20 22:09,135,student,view,7,video,Topic 7,curso4,
2015-10-20 03:19,135,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 06:29,135,student,view,7,link,Topic 7,curso4,
2015-10-20 01:07,135,student,view,7,video,Topic 7,curso4,
2015-10-20 17:60,136,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 11:20,136,student,view,7,wiki,Topic 7,curso4,
2015-10-20 12:26,136,student,view,7,link,Topic 7,curso4,
2015-10-20 19:13,136,student,view,7,video,Topic 7,curso4,
2015-10-20 12:60,136,student,view,7,wiki,Topic 7,curso4,
2015-10-20 23:19,136,student,view,7,link,Topic 7,curso4,
2015-10-20 20:19,136,student,view,7,video,Topic 7,curso4,
2015-10-20 08:54,136,student,view,7,wiki,Topic 7,curso4,
2015-10-20 17:11,136,student,view,7,link,Topic 7,curso4,
2015-10-20 20:35,136,student,view,7,video,Topic 7,curso4,
2015-10-20 23:28,136,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 06:20,136,student,view,7,wiki,Topic 7,curso4,
2015-10-20 02:19,136,student,view,7,link,Topic 7,curso4,
2015-10-20 15:22,136,student,view,7,video,Topic 7,curso4,
2015-10-20 06:22,136,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 19:00,136,student,view,7,wiki,Topic 7,curso4,
2015-10-20 23:53,136,student,view,7,link,Topic 7,curso4,
2015-10-20 23:27,136,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 09:34,136,student,view,7,wiki,Topic 7,curso4,
2015-10-20 08:58,136,student,view,7,link,Topic 7,curso4,
2015-10-20 05:45,136,student,view,7,video,Topic 7,curso4,
2015-10-20 05:09,136,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 22:13,136,student,view,7,wiki,Topic 7,curso4,
2015-10-20 09:04,136,student,view,7,link,Topic 7,curso4,
2015-10-20 04:19,136,student,view,7,video,Topic 7,curso4,
2015-10-20 01:45,137,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 19:45,137,student,view,7,wiki,Topic 7,curso4,
2015-10-20 10:04,137,student,view,7,link,Topic 7,curso4,
2015-10-20 24:34,137,student,view,7,video,Topic 7,curso4,
2015-10-20 17:00,137,student,view,7,wiki,Topic 7,curso4,
2015-10-20 24:41,137,student,view,7,link,Topic 7,curso4,
2015-10-20 04:38,137,student,view,7,video,Topic 7,curso4,
2015-10-20 21:49,137,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 18:37,137,student,view,7,video,Topic 7,curso4,
2015-10-20 22:34,137,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 21:32,137,student,view,7,link,Topic 7,curso4,
2015-10-20 01:44,137,student,view,7,video,Topic 7,curso4,
2015-10-20 05:18,138,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 02:06,138,student,view,7,wiki,Topic 7,curso4,
2015-10-20 09:31,138,student,view,7,link,Topic 7,curso4,
2015-10-20 24:53,138,student,view,7,video,Topic 7,curso4,
2015-10-20 22:47,138,student,view,7,wiki,Topic 7,curso4,
2015-10-20 22:11,138,student,view,7,video,Topic 7,curso4,
2015-10-20 14:48,138,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 20:57,138,student,view,7,wiki,Topic 7,curso4,
2015-10-20 24:04,138,student,view,7,link,Topic 7,curso4,
2015-10-20 19:22,138,student,view,7,video,Topic 7,curso4,
2015-10-20 08:41,138,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 02:43,138,student,view,7,link,Topic 7,curso4,
2015-10-20 00:43,138,student,view,7,video,Topic 7,curso4,
2015-10-20 18:13,138,student,view,7,book,Topic 7,curso4,
2015-10-20 10:55,138,student,view,7,link,Topic 7,curso4,
2015-10-20 10:53,138,student,view,7,wiki,Topic 7,curso4,
2015-10-20 01:06,138,student,view,7,link,Topic 7,curso4,
2015-10-20 00:38,138,student,view,7,video,Topic 7,curso4,
2015-10-20 16:37,138,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 19:02,138,student,view,7,wiki,Topic 7,curso4,
2015-10-20 05:32,138,student,view,7,video,Topic 7,curso4,
2015-10-20 07:53,138,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 15:14,138,student,view,7,wiki,Topic 7,curso4,
2015-10-20 23:06,138,student,view,7,link,Topic 7,curso4,
2015-10-20 14:55,138,student,view,7,video,Topic 7,curso4,
2015-10-20 11:55,139,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 05:43,139,student,view,7,wiki,Topic 7,curso4,
2015-10-20 22:50,139,student,view,7,link,Topic 7,curso4,
2015-10-20 23:54,139,student,view,7,wiki,Topic 7,curso4,
2015-10-20 13:41,139,student,view,7,link,Topic 7,curso4,
2015-10-20 15:28,139,student,view,7,video,Topic 7,curso4,
2015-10-20 22:03,139,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 03:11,139,student,view,7,link,Topic 7,curso4,
2015-10-20 20:52,139,student,view,7,video,Topic 7,curso4,
2015-10-20 10:42,140,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 21:42,140,student,view,7,wiki,Topic 7,curso4,
2015-10-20 15:07,140,student,view,7,link,Topic 7,curso4,
2015-10-20 15:17,140,student,view,7,video,Topic 7,curso4,
2015-10-20 08:30,140,student,view,7,link,Topic 7,curso4,
2015-10-20 05:46,140,student,view,7,video,Topic 7,curso4,
2015-10-20 05:08,140,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 20:36,140,student,view,7,wiki,Topic 7,curso4,
2015-10-20 03:12,140,student,view,7,link,Topic 7,curso4,
2015-10-20 04:53,140,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 01:09,140,student,view,7,link,Topic 7,curso4,
2015-10-20 21:26,140,student,view,7,video,Topic 7,curso4,
2015-10-20 12:36,140,student,view,7,wiki,Topic 7,curso4,
2015-10-20 21:46,140,student,view,7,link,Topic 7,curso4,
2015-10-20 11:49,140,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 04:32,140,student,view,7,wiki,Topic 7,curso4,
2015-10-20 00:29,140,student,view,7,link,Topic 7,curso4,
2015-10-20 18:59,140,student,view,7,video,Topic 7,curso4,
2015-10-20 17:13,140,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 24:37,140,student,view,7,link,Topic 7,curso4,
2015-10-20 03:30,141,student,view,7,wiki,Topic 7,curso4,
2015-10-20 17:01,141,student,view,7,link,Topic 7,curso4,
2015-10-20 08:49,141,student,view,7,wiki,Topic 7,curso4,
2015-10-20 20:43,141,student,view,7,link,Topic 7,curso4,
2015-10-20 21:25,141,student,view,7,video,Topic 7,curso4,
2015-10-20 13:25,141,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 20:39,141,student,view,7,quiz,Topic 7,curso4,
2015-10-20 01:50,141,student,view,7,link,Topic 7,curso4,
2015-10-20 21:03,141,student,view,7,link,Topic 7,curso4,
2015-10-20 23:10,141,student,view,7,video,Topic 7,curso4,
2015-10-20 10:20,141,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 04:56,141,student,view,7,wiki,Topic 7,curso4,
2015-10-20 00:22,141,student,view,7,link,Topic 7,curso4,
2015-10-20 10:48,141,student,view,7,video,Topic 7,curso4,
2015-10-20 07:07,141,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 18:57,141,student,view,7,wiki,Topic 7,curso4,
2015-10-20 03:01,141,student,view,7,link,Topic 7,curso4,
2015-10-20 20:07,141,student,view,7,video,Topic 7,curso4,
2015-10-20 21:53,141,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 15:58,141,student,view,7,wiki,Topic 7,curso4,
2015-10-20 24:53,141,student,view,7,link,Topic 7,curso4,
2015-10-20 21:14,141,student,view,7,video,Topic 7,curso4,
2015-10-20 17:29,142,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 14:29,142,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 16:41,142,student,view,7,video,Topic 7,curso4,
2015-10-20 23:10,143,student,view,7,wiki,Topic 7,curso4,
2015-10-20 23:29,143,student,view,7,link,Topic 7,curso4,
2015-10-20 01:54,143,student,view,7,video,Topic 7,curso4,
2015-10-20 05:48,144,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 22:14,144,student,view,7,wiki,Topic 7,curso4,
2015-10-20 21:27,144,student,view,7,link,Topic 7,curso4,
2015-10-20 12:35,144,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 15:55,144,student,view,7,wiki,Topic 7,curso4,
2015-10-20 09:44,144,student,view,7,link,Topic 7,curso4,
2015-10-20 01:29,144,student,view,7,video,Topic 7,curso4,
2015-10-20 08:40,144,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 03:08,144,student,view,7,link,Topic 7,curso4,
2015-10-20 13:03,144,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 22:43,144,student,view,7,wiki,Topic 7,curso4,
2015-10-20 13:22,144,student,view,7,link,Topic 7,curso4,
2015-10-20 22:50,144,student,view,7,video,Topic 7,curso4,
2015-10-20 22:14,144,student,view,7,wiki,Topic 7,curso4,
2015-10-20 12:42,144,student,view,7,link,Topic 7,curso4,
2015-10-20 05:57,144,student,view,7,video,Topic 7,curso4,
2015-10-20 13:21,144,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 05:28,144,student,view,7,wiki,Topic 7,curso4,
2015-10-20 12:24,144,student,view,7,link,Topic 7,curso4,
2015-10-20 14:05,144,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 01:13,144,student,view,7,wiki,Topic 7,curso4,
2015-10-20 13:37,144,student,view,7,link,Topic 7,curso4,
2015-10-20 19:45,144,student,view,7,video,Topic 7,curso4,
2015-10-20 16:44,144,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 08:56,144,student,view,7,wiki,Topic 7,curso4,
2015-10-20 14:22,144,student,view,7,link,Topic 7,curso4,
2015-10-20 15:23,145,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 08:15,145,student,view,7,link,Topic 7,curso4,
2015-10-20 12:32,145,student,view,7,video,Topic 7,curso4,
2015-10-20 15:32,146,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 20:48,146,student,view,7,wiki,Topic 7,curso4,
2015-10-20 16:00,146,student,view,7,link,Topic 7,curso4,
2015-10-20 24:40,146,student,view,7,wiki,Topic 7,curso4,
2015-10-20 09:34,146,student,view,7,link,Topic 7,curso4,
2015-10-20 24:35,146,student,view,7,video,Topic 7,curso4,
2015-10-20 05:59,146,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 06:48,146,student,view,7,wiki,Topic 7,curso4,
2015-10-20 12:23,146,student,view,7,link,Topic 7,curso4,
2015-10-20 04:57,146,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 16:11,146,student,view,7,link,Topic 7,curso4,
2015-10-20 23:11,146,student,view,7,video,Topic 7,curso4,
2015-10-20 13:35,146,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 04:51,146,student,view,7,wiki,Topic 7,curso4,
2015-10-20 09:30,146,student,view,7,link,Topic 7,curso4,
2015-10-20 19:52,146,student,view,7,video,Topic 7,curso4,
2015-10-20 06:54,146,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 10:42,146,student,view,7,wiki,Topic 7,curso4,
2015-10-20 05:28,146,student,view,7,link,Topic 7,curso4,
2015-10-20 01:27,146,student,view,7,video,Topic 7,curso4,
2015-10-20 21:47,146,student,view,7,wiki,Topic 7,curso4,
2015-10-20 05:04,146,student,view,7,video,Topic 7,curso4,
2015-10-20 14:00,146,student,view,7,link,Topic 7,curso4,
2015-10-20 18:16,146,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 20:14,146,student,view,7,wiki,Topic 7,curso4,
2015-10-20 05:57,146,student,view,7,link,Topic 7,curso4,
2015-10-20 22:56,146,student,view,7,video,Topic 7,curso4,
2015-10-20 00:00,147,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 12:12,147,student,view,7,link,Topic 7,curso4,
2015-10-20 17:06,147,student,view,7,video,Topic 7,curso4,
2015-10-20 22:35,147,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 02:06,147,student,view,7,wiki,Topic 7,curso4,
2015-10-20 00:49,147,student,view,7,link,Topic 7,curso4,
2015-10-20 21:04,147,student,view,7,video,Topic 7,curso4,
2015-10-20 16:41,147,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 09:56,147,student,view,7,wiki,Topic 7,curso4,
2015-10-20 18:03,147,student,view,7,link,Topic 7,curso4,
2015-10-20 13:44,147,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 06:17,147,student,view,7,wiki,Topic 7,curso4,
2015-10-20 16:33,147,student,view,7,link,Topic 7,curso4,
2015-10-20 08:33,147,student,view,7,video,Topic 7,curso4,
2015-10-20 15:09,147,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 07:56,147,student,view,7,wiki,Topic 7,curso4,
2015-10-20 20:14,147,student,view,7,link,Topic 7,curso4,
2015-10-20 18:57,147,student,view,7,video,Topic 7,curso4,
2015-10-20 11:60,147,student,view,7,wiki,Topic 7,curso4,
2015-10-20 10:06,147,student,view,7,link,Topic 7,curso4,
2015-10-20 22:32,147,student,view,7,video,Topic 7,curso4,
2015-10-20 23:12,147,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 07:60,147,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 16:14,147,student,view,7,video,Topic 7,curso4,
2015-10-20 02:32,147,student,view,7,quiz,Topic 7,curso4,
2015-10-20 06:28,147,student,view,7,link,Topic 7,curso4,
2015-10-20 00:33,147,student,view,7,video,Topic 7,curso4,
2015-10-20 19:11,147,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 22:02,147,student,view,7,wiki,Topic 7,curso4,
2015-10-20 19:44,147,student,view,7,link,Topic 7,curso4,
2015-10-20 20:47,148,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 24:49,148,student,view,7,wiki,Topic 7,curso4,
2015-10-20 05:30,148,student,view,7,link,Topic 7,curso4,
2015-10-20 00:31,148,student,view,7,video,Topic 7,curso4,
2015-10-20 06:34,148,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 04:55,148,student,view,7,link,Topic 7,curso4,
2015-10-20 00:10,148,student,view,7,video,Topic 7,curso4,
2015-10-20 01:35,150,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 05:23,150,student,view,7,wiki,Topic 7,curso4,
2015-10-20 19:57,150,student,view,7,link,Topic 7,curso4,
2015-10-20 23:39,150,student,view,7,video,Topic 7,curso4,
2015-10-20 06:09,150,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 24:15,150,student,view,7,wiki,Topic 7,curso4,
2015-10-20 24:49,150,student,view,7,video,Topic 7,curso4,
2015-10-20 12:17,150,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 13:16,150,student,view,7,wiki,Topic 7,curso4,
2015-10-20 20:40,150,student,view,7,link,Topic 7,curso4,
2015-10-20 02:15,150,student,view,7,video,Topic 7,curso4,
2015-10-20 22:06,150,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 07:23,150,student,view,7,wiki,Topic 7,curso4,
2015-10-20 02:10,150,student,view,7,link,Topic 7,curso4,
2015-10-20 15:14,150,student,view,7,video,Topic 7,curso4,
2015-10-20 18:36,150,student,view,7,wiki,Topic 7,curso4,
2015-10-20 10:22,150,student,view,7,link,Topic 7,curso4,
2015-10-20 20:03,150,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 07:59,150,student,view,7,wiki,Topic 7,curso4,
2015-10-20 00:47,150,student,view,7,link,Topic 7,curso4,
2015-10-20 24:05,150,student,view,7,video,Topic 7,curso4,
2015-10-20 03:04,152,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 18:06,152,student,view,7,wiki,Topic 7,curso4,
2015-10-20 14:05,152,student,view,7,link,Topic 7,curso4,
2015-10-20 18:30,152,student,view,7,video,Topic 7,curso4,
2015-10-20 04:20,154,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 15:55,154,student,view,7,wiki,Topic 7,curso4,
2015-10-20 04:32,154,student,view,7,link,Topic 7,curso4,
2015-10-20 17:02,154,student,view,7,wiki,Topic 7,curso4,
2015-10-20 07:24,154,student,view,7,link,Topic 7,curso4,
2015-10-20 16:16,154,student,view,7,video,Topic 7,curso4,
2015-10-20 07:48,154,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 04:32,154,student,view,7,wiki,Topic 7,curso4,
2015-10-20 07:33,154,student,view,7,video,Topic 7,curso4,
2015-10-20 07:35,154,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 15:07,154,student,view,7,wiki,Topic 7,curso4,
2015-10-20 23:04,154,student,view,7,link,Topic 7,curso4,
2015-10-20 02:25,154,student,view,7,video,Topic 7,curso4,
2015-10-20 24:54,155,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 01:09,155,student,view,7,wiki,Topic 7,curso4,
2015-10-20 21:28,155,student,view,7,link,Topic 7,curso4,
2015-10-20 08:28,155,student,view,7,video,Topic 7,curso4,
2015-10-20 19:12,155,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 21:03,155,student,view,7,wiki,Topic 7,curso4,
2015-10-20 11:26,155,student,view,7,link,Topic 7,curso4,
2015-10-20 15:58,155,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 24:36,155,student,view,7,link,Topic 7,curso4,
2015-10-20 09:25,155,student,view,7,video,Topic 7,curso4,
2015-10-20 03:49,155,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 15:47,155,student,view,7,link,Topic 7,curso4,
2015-10-20 15:20,155,student,view,7,wiki,Topic 7,curso4,
2015-10-20 05:59,155,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 20:04,155,student,view,7,wiki,Topic 7,curso4,
2015-10-20 01:22,155,student,view,7,link,Topic 7,curso4,
2015-10-20 15:39,155,student,view,7,video,Topic 7,curso4,
2015-10-20 07:12,155,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 15:43,155,student,view,7,link,Topic 7,curso4,
2015-10-20 01:38,155,student,submit,7,assessment,Topic 7,curso4,
2015-10-20 23:28,155,student,view,7,wiki,Topic 7,curso4,
2015-10-20 01:52,155,student,view,7,link,Topic 7,curso4,
2015-10-20 00:35,155,student,view,7,video,Topic 7,curso4,
2015-10-20 16:58,156,student,submit,7,assessment,Topic 7,curso4,
